"SAMPLEID","StationCode","SiteDate","PerSampID","RepNum","taxacount","BC_1.pt","BC_2.pt","BC_3.pt","BC_4.pt","BC_5.pt","TROPHIC_1.pt","TROPHIC_2.pt","TROPHIC_3.pt","TROPHIC_4.pt","TROPHIC_5.pt","TROPHIC_6.pt","TROPHIC_7.pt","SAP_1.pt","SAP_2.pt","SAP_3.pt","SAP_4.pt","SAP_5.pt","PT_1.pt","PT_2.pt","PT_3.pt","PT_4.pt","PT_5.pt","O_1.pt","O_2.pt","O_3.pt","O_4.pt","O_5.pt","SALINITY_1.pt","SALINITY_2.pt","SALINITY_3.pt","SALINITY_4.pt","Bahls_1.pt","Bahls_2.pt","Bahls_3.pt","LOW_P.pt","HIGH_P.pt","LOW_N.pt","HIGH_N.pt","BENTHIC_HABIT.pt","SESTONIC_HABIT.pt","N_FIXER.pt","NON_N_FIXER.pt","NON_MOTILE.pt","WEAKLY_MOTILE.pt","SLIGHTLY_MOTILE.pt","MODERATELY_MOTILE.pt","HIGHLY_MOTILE.pt","VERY_SMALL.pt","SMALL.pt","MEDIUM.pt","BIG.pt","VERY_BIG.pt","ACHNANTHIDIUM.pt","ACHNANTHIDIAE.pt","BACILLARIACEAE.pt","NAVICULA.pt","STALKED.pt","ADNATE.pt","HIGHLY_MOTILE.1.pt","ARAPHID.pt","CENTRIC.pt"
"472_0","NGP0241","NGP0241_2011_10_26",472,0,62,0.0806451612903226,0.0967741935483871,0.193548387096774,0.274193548387097,0.290322580645161,0,0.0161290322580645,0.0967741935483871,0.0645161290322581,0.354838709677419,0.032258064516129,0.0483870967741935,0.112903225806452,0.17741935483871,0.145161290322581,0.0967741935483871,0.032258064516129,0.0806451612903226,0.032258064516129,0.0161290322580645,0.0806451612903226,0,0.161290322580645,0.0967741935483871,0.161290322580645,0.0645161290322581,0.0161290322580645,0.0483870967741935,0.354838709677419,0.17741935483871,0.0483870967741935,0.129032258064516,0.145161290322581,0.145161290322581,0.0806451612903226,0.370967741935484,0.112903225806452,0.338709677419355,0.951612903225806,0.0483870967741935,0.032258064516129,0.967741935483871,0.145161290322581,0.032258064516129,0.0967741935483871,0.387096774193548,0.338709677419355,0.112903225806452,0.306451612903226,0.290322580645161,0.0645161290322581,0.032258064516129,0.032258064516129,0.032258064516129,0.290322580645161,0.258064516129032,0.0806451612903226,0.0483870967741935,0.693548387096774,0.112903225806452,0.032258064516129
"473_0","MRW0187","MRW0187_2011_8_10",473,0,50,0.12,0.16,0.32,0.26,0.1,0.06,0.02,0.14,0.06,0.32,0.04,0.14,0.14,0.38,0.2,0.08,0.02,0.08,0.06,0.02,0.1,0.06,0.3,0.14,0.2,0.04,0,0.14,0.66,0.04,0,0.1,0.2,0.36,0.2,0.24,0.26,0.32,0.98,0.02,0,1,0.14,0.04,0.2,0.34,0.28,0.18,0.4,0.24,0.04,0,0.02,0.08,0.22,0.06,0.28,0.1,0.38,0.14,0
"473_1","MRW0187","MRW0187_2011_8_10_Rep",473,1,55,0.145454545454545,0.181818181818182,0.236363636363636,0.272727272727273,0.145454545454545,0.0545454545454545,0.0181818181818182,0.127272727272727,0.0909090909090909,0.290909090909091,0.0363636363636364,0.127272727272727,0.109090909090909,0.381818181818182,0.145454545454545,0.0727272727272727,0.0181818181818182,0.0727272727272727,0.0727272727272727,0.0363636363636364,0.109090909090909,0.0545454545454545,0.254545454545455,0.181818181818182,0.127272727272727,0.0545454545454545,0,0.145454545454545,0.654545454545455,0.0545454545454545,0,0.145454545454545,0.2,0.290909090909091,0.145454545454545,0.254545454545455,0.181818181818182,0.345454545454545,0.981818181818182,0.0181818181818182,0,1,0.163636363636364,0.0363636363636364,0.2,0.327272727272727,0.272727272727273,0.2,0.4,0.236363636363636,0.0363636363636364,0,0.0181818181818182,0.0727272727272727,0.2,0.109090909090909,0.2,0.0909090909090909,0.418181818181818,0.163636363636364,0
"474_0","WB0379","WB0379_2011_9_12",474,0,43,0.0697674418604651,0.162790697674419,0.255813953488372,0.325581395348837,0.13953488372093,0.0232558139534884,0,0.0930232558139535,0.0697674418604651,0.418604651162791,0.0465116279069767,0.0930232558139535,0.0697674418604651,0.348837209302326,0.13953488372093,0.13953488372093,0.0232558139534884,0.116279069767442,0.0697674418604651,0,0.162790697674419,0.0697674418604651,0.186046511627907,0.186046511627907,0.162790697674419,0.0930232558139535,0,0.0465116279069767,0.674418604651163,0.0697674418604651,0,0.116279069767442,0.116279069767442,0.302325581395349,0.209302325581395,0.209302325581395,0.232558139534884,0.372093023255814,0.930232558139535,0.0697674418604651,0.0232558139534884,0.976744186046512,0.13953488372093,0.0697674418604651,0.27906976744186,0.395348837209302,0.116279069767442,0.186046511627907,0.488372093023256,0.232558139534884,0.0697674418604651,0,0.0465116279069767,0.0930232558139535,0.116279069767442,0.116279069767442,0.186046511627907,0.162790697674419,0.325581395348837,0.116279069767442,0.0232558139534884
"475_0","MRW0188","MRW0188_2011_9_21",475,0,28,0.107142857142857,0.285714285714286,0.285714285714286,0.25,0.0714285714285714,0,0,0.0357142857142857,0.107142857142857,0.25,0.0357142857142857,0.142857142857143,0,0.392857142857143,0.107142857142857,0,0.0357142857142857,0.0357142857142857,0,0,0.214285714285714,0.107142857142857,0.214285714285714,0.178571428571429,0.0714285714285714,0,0,0.0357142857142857,0.607142857142857,0.0357142857142857,0,0.0357142857142857,0.0714285714285714,0.357142857142857,0.321428571428571,0.142857142857143,0.321428571428571,0.25,0.964285714285714,0.0357142857142857,0,1,0.178571428571429,0.0714285714285714,0.214285714285714,0.357142857142857,0.178571428571429,0.285714285714286,0.392857142857143,0.25,0.0357142857142857,0,0.107142857142857,0.107142857142857,0.178571428571429,0.142857142857143,0.178571428571429,0.142857142857143,0.428571428571429,0.178571428571429,0
"476_0","WB0381","WB0381_2011_10_25",476,0,15,0.2,0.333333333333333,0.2,0.2,0.0666666666666667,0,0,0.2,0.0666666666666667,0.266666666666667,0,0.133333333333333,0.133333333333333,0.333333333333333,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0,0,0.2,0.0666666666666667,0.333333333333333,0.133333333333333,0.0666666666666667,0.0666666666666667,0,0,0.733333333333333,0,0,0.133333333333333,0.0666666666666667,0.466666666666667,0.4,0.2,0.466666666666667,0.2,0.933333333333333,0.0666666666666667,0,1,0.133333333333333,0.133333333333333,0.266666666666667,0.4,0.0666666666666667,0.266666666666667,0.333333333333333,0.133333333333333,0.133333333333333,0.0666666666666667,0.2,0.2,0.0666666666666667,0.133333333333333,0.133333333333333,0.266666666666667,0.333333333333333,0.133333333333333,0
"477_0","WB0382","WB0382_2011_10_25",477,0,22,0,0.227272727272727,0.318181818181818,0.363636363636364,0.0454545454545455,0,0,0.0909090909090909,0.0909090909090909,0.318181818181818,0.0454545454545455,0.136363636363636,0,0.454545454545455,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.181818181818182,0.0909090909090909,0.227272727272727,0.136363636363636,0.136363636363636,0.0909090909090909,0,0,0.636363636363636,0.0454545454545455,0,0.0909090909090909,0.136363636363636,0.318181818181818,0.181818181818182,0.227272727272727,0.227272727272727,0.409090909090909,1,0,0,1,0.0909090909090909,0.0909090909090909,0.227272727272727,0.363636363636364,0.227272727272727,0.181818181818182,0.5,0.136363636363636,0.0909090909090909,0,0.136363636363636,0.136363636363636,0.136363636363636,0.181818181818182,0.227272727272727,0.227272727272727,0.454545454545455,0.0909090909090909,0
"478_0","WB0383","WB0383_2011_10_26",478,0,13,0,0.461538461538462,0.307692307692308,0.230769230769231,0,0,0,0.0769230769230769,0.0769230769230769,0.307692307692308,0,0.230769230769231,0,0.461538461538462,0.153846153846154,0,0,0,0.0769230769230769,0,0.384615384615385,0,0.153846153846154,0.153846153846154,0.230769230769231,0,0,0,0.692307692307692,0,0,0,0.230769230769231,0.307692307692308,0.230769230769231,0.153846153846154,0.384615384615385,0.384615384615385,1,0,0,1,0.153846153846154,0.153846153846154,0.307692307692308,0.307692307692308,0.0769230769230769,0.307692307692308,0.538461538461538,0.0769230769230769,0.0769230769230769,0,0.230769230769231,0.230769230769231,0.0769230769230769,0.153846153846154,0,0.461538461538462,0.230769230769231,0.153846153846154,0
"479_0","SR0075","SR0075_2012_9_25",479,0,55,0.272727272727273,0.145454545454545,0.218181818181818,0.163636363636364,0.0909090909090909,0.109090909090909,0.0909090909090909,0.0727272727272727,0.109090909090909,0.0909090909090909,0.0181818181818182,0.109090909090909,0.236363636363636,0.254545454545455,0.0727272727272727,0.0363636363636364,0,0.0363636363636364,0.0363636363636364,0,0.0727272727272727,0.0545454545454545,0.309090909090909,0.109090909090909,0.109090909090909,0.0181818181818182,0,0.2,0.509090909090909,0,0,0.0909090909090909,0.163636363636364,0.272727272727273,0.2,0.0727272727272727,0.254545454545455,0.0909090909090909,0.927272727272727,0.0727272727272727,0.0181818181818182,0.981818181818182,0.2,0.109090909090909,0.236363636363636,0.254545454545455,0.2,0.327272727272727,0.327272727272727,0.109090909090909,0.0363636363636364,0.0181818181818182,0.0181818181818182,0.0909090909090909,0.2,0.0909090909090909,0.0545454545454545,0.109090909090909,0.381818181818182,0.145454545454545,0.0545454545454545
"480_0","SR0070","SR0070_2012_9_25",480,0,42,0.285714285714286,0.214285714285714,0.19047619047619,0.142857142857143,0.0476190476190476,0.0952380952380952,0.119047619047619,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0238095238095238,0.0952380952380952,0.238095238095238,0.214285714285714,0.0476190476190476,0.0238095238095238,0.0238095238095238,0.0476190476190476,0.0238095238095238,0,0.0714285714285714,0.0238095238095238,0.30952380952381,0.0952380952380952,0.0476190476190476,0.0238095238095238,0,0.142857142857143,0.5,0,0,0.0476190476190476,0.166666666666667,0.30952380952381,0.261904761904762,0.0952380952380952,0.357142857142857,0.119047619047619,0.928571428571429,0.0714285714285714,0.0476190476190476,0.952380952380952,0.214285714285714,0.119047619047619,0.238095238095238,0.30952380952381,0.119047619047619,0.30952380952381,0.357142857142857,0.142857142857143,0.0476190476190476,0,0.0238095238095238,0.119047619047619,0.119047619047619,0.0952380952380952,0.0952380952380952,0.119047619047619,0.285714285714286,0.166666666666667,0.0476190476190476
"481_0","SR0071","SR0071_2012_9_25",481,0,23,0.217391304347826,0.217391304347826,0.0869565217391304,0.304347826086957,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.130434782608696,0,0.173913043478261,0.217391304347826,0.217391304347826,0.130434782608696,0.0434782608695652,0,0.0434782608695652,0.0869565217391304,0,0.0869565217391304,0,0.304347826086957,0.130434782608696,0.0869565217391304,0.0434782608695652,0,0.130434782608696,0.521739130434783,0,0,0.0434782608695652,0.130434782608696,0.391304347826087,0.217391304347826,0.0869565217391304,0.304347826086957,0.173913043478261,0.956521739130435,0.0434782608695652,0,1,0.217391304347826,0.0434782608695652,0.347826086956522,0.304347826086957,0.0869565217391304,0.260869565217391,0.391304347826087,0.217391304347826,0.0434782608695652,0,0.0434782608695652,0.173913043478261,0.0869565217391304,0.173913043478261,0.130434782608696,0.130434782608696,0.260869565217391,0.217391304347826,0
"482_0","SR0072","SR0072_2012_9_26",482,0,49,0.163265306122449,0.244897959183673,0.204081632653061,0.224489795918367,0.102040816326531,0.0816326530612245,0.0612244897959184,0.0816326530612245,0.122448979591837,0.142857142857143,0.0204081632653061,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0.0612244897959184,0,0.0408163265306122,0.0816326530612245,0,0.0816326530612245,0.0612244897959184,0.204081632653061,0.163265306122449,0.122448979591837,0.0408163265306122,0,0.122448979591837,0.591836734693878,0.0408163265306122,0,0.0816326530612245,0.163265306122449,0.26530612244898,0.163265306122449,0.102040816326531,0.224489795918367,0.204081632653061,0.918367346938776,0.0816326530612245,0,1,0.244897959183673,0.0612244897959184,0.224489795918367,0.26530612244898,0.204081632653061,0.26530612244898,0.428571428571429,0.163265306122449,0.0408163265306122,0,0.0204081632653061,0.142857142857143,0.163265306122449,0.102040816326531,0.0816326530612245,0.142857142857143,0.36734693877551,0.183673469387755,0.0612244897959184
"483_0","MRE1","MRE1_2012_10_3",483,0,45,0.0444444444444444,0.111111111111111,0.288888888888889,0.288888888888889,0.155555555555556,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.111111111111111,0.311111111111111,0.0222222222222222,0.155555555555556,0.0666666666666667,0.4,0.133333333333333,0.133333333333333,0,0.0666666666666667,0.0444444444444444,0,0.177777777777778,0.0666666666666667,0.177777777777778,0.266666666666667,0.177777777777778,0.0666666666666667,0,0,0.711111111111111,0.0444444444444444,0,0.111111111111111,0.155555555555556,0.288888888888889,0.111111111111111,0.266666666666667,0.111111111111111,0.377777777777778,0.955555555555556,0.0222222222222222,0,0.977777777777778,0.133333333333333,0.111111111111111,0.2,0.333333333333333,0.222222222222222,0.244444444444444,0.266666666666667,0.288888888888889,0.0444444444444444,0,0.0222222222222222,0.0666666666666667,0.2,0.133333333333333,0.155555555555556,0.111111111111111,0.422222222222222,0.111111111111111,0.0222222222222222
"484_0","MREI1","MREI1_2012_10_4",484,0,52,0.115384615384615,0.115384615384615,0.211538461538462,0.288461538461538,0.192307692307692,0.0384615384615385,0.0384615384615385,0.0576923076923077,0.0576923076923077,0.326923076923077,0.0384615384615385,0.153846153846154,0.0961538461538462,0.365384615384615,0.134615384615385,0.134615384615385,0.0192307692307692,0.0769230769230769,0.0384615384615385,0,0.153846153846154,0.0769230769230769,0.173076923076923,0.269230769230769,0.134615384615385,0.0576923076923077,0.0192307692307692,0.0384615384615385,0.711538461538462,0.0576923076923077,0,0.153846153846154,0.115384615384615,0.288461538461538,0.0961538461538462,0.269230769230769,0.0961538461538462,0.384615384615385,0.961538461538462,0.0384615384615385,0,1,0.0769230769230769,0.0961538461538462,0.269230769230769,0.326923076923077,0.230769230769231,0.25,0.326923076923077,0.153846153846154,0.0769230769230769,0,0.0192307692307692,0.0769230769230769,0.25,0.153846153846154,0.134615384615385,0.0961538461538462,0.461538461538462,0.0384615384615385,0.0384615384615385
"484_1","MREI1","MREI1_2012_10_4_Rep",484,1,47,0.0638297872340425,0.191489361702128,0.212765957446809,0.276595744680851,0.191489361702128,0.0212765957446809,0.0638297872340425,0.0212765957446809,0.0851063829787234,0.319148936170213,0.0425531914893617,0.148936170212766,0.0425531914893617,0.361702127659574,0.148936170212766,0.148936170212766,0.0212765957446809,0.0851063829787234,0.0638297872340425,0,0.191489361702128,0.0851063829787234,0.106382978723404,0.25531914893617,0.191489361702128,0.0638297872340425,0.0212765957446809,0.0212765957446809,0.702127659574468,0.0638297872340425,0,0.170212765957447,0.148936170212766,0.297872340425532,0.127659574468085,0.25531914893617,0.148936170212766,0.382978723404255,0.957446808510638,0.0425531914893617,0,1,0.127659574468085,0.106382978723404,0.234042553191489,0.319148936170213,0.212765957446809,0.212765957446809,0.446808510638298,0.127659574468085,0.0638297872340425,0,0.0212765957446809,0.0851063829787234,0.212765957446809,0.191489361702128,0.106382978723404,0.106382978723404,0.468085106382979,0.0851063829787234,0.0425531914893617
"485_0","MRE0035","MRE0035_2012_10_4",485,0,59,0.0677966101694915,0.0847457627118644,0.203389830508475,0.288135593220339,0.23728813559322,0.0169491525423729,0.0338983050847458,0.0338983050847458,0.101694915254237,0.372881355932203,0.0338983050847458,0.11864406779661,0.0847457627118644,0.305084745762712,0.186440677966102,0.135593220338983,0.0169491525423729,0.0677966101694915,0.101694915254237,0.0169491525423729,0.11864406779661,0.101694915254237,0.11864406779661,0.186440677966102,0.203389830508475,0.0677966101694915,0.0169491525423729,0.0338983050847458,0.677966101694915,0.0677966101694915,0,0.169491525423729,0.254237288135593,0.152542372881356,0.0847457627118644,0.322033898305085,0.101694915254237,0.355932203389831,0.949152542372881,0.0338983050847458,0.0338983050847458,0.949152542372881,0.0847457627118644,0.0677966101694915,0.186440677966102,0.288135593220339,0.372881355932203,0.203389830508475,0.322033898305085,0.135593220338983,0.0677966101694915,0,0.0169491525423729,0.0508474576271186,0.355932203389831,0.101694915254237,0.135593220338983,0.0847457627118644,0.593220338983051,0.0508474576271186,0.0338983050847458
"486_0","WB0390","WB0390_2012_8_6",486,0,37,0.027027027027027,0.216216216216216,0.243243243243243,0.243243243243243,0.189189189189189,0.027027027027027,0.027027027027027,0.0540540540540541,0.0810810810810811,0.297297297297297,0.027027027027027,0.135135135135135,0.0810810810810811,0.405405405405405,0.135135135135135,0.0810810810810811,0,0.0540540540540541,0.0810810810810811,0,0.216216216216216,0.0810810810810811,0.162162162162162,0.243243243243243,0.189189189189189,0.027027027027027,0,0,0.648648648648649,0.0810810810810811,0,0.108108108108108,0.135135135135135,0.243243243243243,0.0810810810810811,0.216216216216216,0.162162162162162,0.378378378378378,0.972972972972973,0.027027027027027,0,1,0.0810810810810811,0.0810810810810811,0.297297297297297,0.243243243243243,0.297297297297297,0.216216216216216,0.378378378378378,0.0810810810810811,0.0810810810810811,0,0.0540540540540541,0.108108108108108,0.297297297297297,0.135135135135135,0.0810810810810811,0.189189189189189,0.459459459459459,0.0540540540540541,0.027027027027027
"487_0","WB0302","WB0302_2012_8_6",487,0,46,0.0869565217391304,0.130434782608696,0.239130434782609,0.391304347826087,0.108695652173913,0.0434782608695652,0.0217391304347826,0.0652173913043478,0.0869565217391304,0.326086956521739,0.0652173913043478,0.152173913043478,0.0652173913043478,0.326086956521739,0.239130434782609,0.130434782608696,0.0217391304347826,0.108695652173913,0.108695652173913,0.0217391304347826,0.152173913043478,0.0652173913043478,0.152173913043478,0.130434782608696,0.304347826086957,0.0869565217391304,0,0.0652173913043478,0.717391304347826,0.0652173913043478,0,0.130434782608696,0.304347826086957,0.217391304347826,0.108695652173913,0.217391304347826,0.152173913043478,0.369565217391304,0.91304347826087,0.0869565217391304,0,1,0.195652173913043,0.0869565217391304,0.195652173913043,0.326086956521739,0.195652173913043,0.152173913043478,0.5,0.108695652173913,0.0869565217391304,0,0.0217391304347826,0.0652173913043478,0.152173913043478,0.152173913043478,0.0652173913043478,0.130434782608696,0.434782608695652,0.108695652173913,0.0869565217391304
"488_0","WB0307","WB0307_2012_8_7",488,0,49,0.0204081632653061,0.142857142857143,0.326530612244898,0.387755102040816,0.102040816326531,0.0204081632653061,0,0.0408163265306122,0.102040816326531,0.408163265306122,0.0408163265306122,0.102040816326531,0.0408163265306122,0.408163265306122,0.224489795918367,0.102040816326531,0.0204081632653061,0.0816326530612245,0.0816326530612245,0.0408163265306122,0.204081632653061,0.0816326530612245,0.163265306122449,0.224489795918367,0.224489795918367,0.0816326530612245,0,0.0612244897959184,0.673469387755102,0.0816326530612245,0,0.102040816326531,0.26530612244898,0.285714285714286,0.102040816326531,0.285714285714286,0.142857142857143,0.408163265306122,0.959183673469388,0.0204081632653061,0.0204081632653061,0.959183673469388,0.0612244897959184,0.0816326530612245,0.244897959183673,0.36734693877551,0.244897959183673,0.163265306122449,0.469387755102041,0.204081632653061,0.0612244897959184,0.0204081632653061,0.0204081632653061,0.0612244897959184,0.204081632653061,0.163265306122449,0.122448979591837,0.122448979591837,0.571428571428571,0.0408163265306122,0.0204081632653061
"489_0","WB0311","WB0311_2012_8_7",489,0,37,0,0.108108108108108,0.27027027027027,0.459459459459459,0.162162162162162,0.027027027027027,0,0.027027027027027,0.0540540540540541,0.459459459459459,0.0540540540540541,0.108108108108108,0,0.405405405405405,0.162162162162162,0.189189189189189,0.027027027027027,0.108108108108108,0.0540540540540541,0,0.243243243243243,0.0540540540540541,0.108108108108108,0.216216216216216,0.189189189189189,0.162162162162162,0,0,0.702702702702703,0.135135135135135,0,0.162162162162162,0.216216216216216,0.27027027027027,0.108108108108108,0.351351351351351,0.135135135135135,0.540540540540541,0.945945945945946,0.0540540540540541,0,1,0.0810810810810811,0.108108108108108,0.243243243243243,0.351351351351351,0.216216216216216,0.243243243243243,0.432432432432432,0.162162162162162,0.0810810810810811,0,0.027027027027027,0.0540540540540541,0.162162162162162,0.189189189189189,0.135135135135135,0.135135135135135,0.486486486486487,0.027027027027027,0.0540540540540541
"490_0","WB0346","WB0346_2012_8_7",490,0,38,0,0.131578947368421,0.210526315789474,0.473684210526316,0.157894736842105,0.0263157894736842,0,0.0263157894736842,0.0526315789473684,0.447368421052632,0.0526315789473684,0.131578947368421,0.0263157894736842,0.421052631578947,0.210526315789474,0.105263157894737,0.0263157894736842,0.0789473684210526,0.105263157894737,0,0.184210526315789,0.105263157894737,0.157894736842105,0.236842105263158,0.184210526315789,0.0789473684210526,0,0,0.710526315789474,0.0789473684210526,0,0.131578947368421,0.157894736842105,0.289473684210526,0.0789473684210526,0.263157894736842,0.131578947368421,0.473684210526316,0.947368421052632,0.0263157894736842,0,0.973684210526316,0.0789473684210526,0.0789473684210526,0.236842105263158,0.289473684210526,0.315789473684211,0.157894736842105,0.447368421052632,0.184210526315789,0.0789473684210526,0,0.0263157894736842,0.0789473684210526,0.236842105263158,0.184210526315789,0.131578947368421,0.131578947368421,0.552631578947368,0.0526315789473684,0.0263157894736842
"491_0","WB0394","WB0394_2012_8_7",491,0,38,0.0263157894736842,0.131578947368421,0.236842105263158,0.368421052631579,0.236842105263158,0,0,0.0526315789473684,0.0263157894736842,0.421052631578947,0.0526315789473684,0.105263157894737,0.0263157894736842,0.315789473684211,0.210526315789474,0.131578947368421,0.0263157894736842,0.105263157894737,0.0789473684210526,0,0.157894736842105,0.0789473684210526,0.184210526315789,0.210526315789474,0.157894736842105,0.0789473684210526,0,0.0263157894736842,0.605263157894737,0.0789473684210526,0,0.157894736842105,0.157894736842105,0.236842105263158,0.131578947368421,0.289473684210526,0.131578947368421,0.447368421052632,0.973684210526316,0.0263157894736842,0,1,0.0526315789473684,0.0789473684210526,0.315789473684211,0.315789473684211,0.236842105263158,0.263157894736842,0.394736842105263,0.157894736842105,0.0789473684210526,0,0.0526315789473684,0.0789473684210526,0.236842105263158,0.210526315789474,0.157894736842105,0.105263157894737,0.552631578947368,0.0263157894736842,0.0263157894736842
"492_0","WB0392","WB0392_2012_8_7",492,0,43,0.0232558139534884,0.162790697674419,0.302325581395349,0.372093023255814,0.13953488372093,0,0.0232558139534884,0.0465116279069767,0.0697674418604651,0.465116279069767,0.0465116279069767,0.116279069767442,0.0232558139534884,0.372093023255814,0.186046511627907,0.13953488372093,0.0232558139534884,0.0930232558139535,0.0930232558139535,0.0232558139534884,0.255813953488372,0.0465116279069767,0.13953488372093,0.209302325581395,0.209302325581395,0.0930232558139535,0.0232558139534884,0.0232558139534884,0.651162790697674,0.116279069767442,0,0.116279069767442,0.13953488372093,0.255813953488372,0.13953488372093,0.27906976744186,0.162790697674419,0.511627906976744,0.930232558139535,0.0697674418604651,0,1,0.13953488372093,0.0930232558139535,0.232558139534884,0.325581395348837,0.209302325581395,0.186046511627907,0.465116279069767,0.162790697674419,0.0930232558139535,0,0.0465116279069767,0.0930232558139535,0.186046511627907,0.13953488372093,0.13953488372093,0.162790697674419,0.441860465116279,0.0697674418604651,0.0697674418604651
"493_0","WB0401","WB0401_2012_8_8",493,0,35,0,0.114285714285714,0.285714285714286,0.4,0.228571428571429,0.0285714285714286,0,0.0285714285714286,0.0571428571428571,0.485714285714286,0.0571428571428571,0.0857142857142857,0,0.428571428571429,0.142857142857143,0.142857142857143,0.0285714285714286,0.114285714285714,0.0285714285714286,0,0.257142857142857,0.0857142857142857,0.171428571428571,0.257142857142857,0.114285714285714,0.0857142857142857,0.0285714285714286,0.0285714285714286,0.628571428571429,0.171428571428571,0,0.142857142857143,0.171428571428571,0.285714285714286,0.142857142857143,0.314285714285714,0.142857142857143,0.514285714285714,0.971428571428571,0.0285714285714286,0,1,0.0571428571428571,0.0857142857142857,0.228571428571429,0.428571428571429,0.2,0.2,0.4,0.228571428571429,0.0571428571428571,0,0.0285714285714286,0.0285714285714286,0.2,0.228571428571429,0.142857142857143,0.0857142857142857,0.571428571428571,0.0285714285714286,0.0285714285714286
"494_0","WB0399","WB0399_2012_8_8",494,0,39,0,0.128205128205128,0.205128205128205,0.41025641025641,0.205128205128205,0.0256410256410256,0,0.0769230769230769,0.0769230769230769,0.41025641025641,0.0512820512820513,0.0769230769230769,0,0.384615384615385,0.102564102564103,0.179487179487179,0.0256410256410256,0.128205128205128,0.0256410256410256,0,0.230769230769231,0.0769230769230769,0.128205128205128,0.205128205128205,0.0769230769230769,0.179487179487179,0,0,0.641025641025641,0.153846153846154,0,0.179487179487179,0.128205128205128,0.256410256410256,0.102564102564103,0.358974358974359,0.128205128205128,0.512820512820513,0.974358974358974,0,0,0.974358974358974,0,0.102564102564103,0.230769230769231,0.41025641025641,0.256410256410256,0.256410256410256,0.41025641025641,0.230769230769231,0.0256410256410256,0,0.0512820512820513,0.0512820512820513,0.205128205128205,0.179487179487179,0.128205128205128,0.128205128205128,0.58974358974359,0,0
"495_0","WB0395","WB0395_2012_8_8",495,0,36,0,0.166666666666667,0.25,0.388888888888889,0.166666666666667,0.0277777777777778,0,0.0555555555555556,0.0833333333333333,0.472222222222222,0.0277777777777778,0.0833333333333333,0.0277777777777778,0.361111111111111,0.194444444444444,0.111111111111111,0,0.0555555555555556,0.0833333333333333,0,0.25,0.0555555555555556,0.166666666666667,0.194444444444444,0.166666666666667,0.0833333333333333,0.0277777777777778,0.0277777777777778,0.583333333333333,0.166666666666667,0,0.0833333333333333,0.194444444444444,0.277777777777778,0.166666666666667,0.277777777777778,0.166666666666667,0.472222222222222,0.916666666666667,0.0555555555555556,0,0.972222222222222,0.0833333333333333,0.0833333333333333,0.277777777777778,0.416666666666667,0.138888888888889,0.25,0.416666666666667,0.222222222222222,0.0833333333333333,0,0.0555555555555556,0.0833333333333333,0.0833333333333333,0.222222222222222,0.138888888888889,0.138888888888889,0.472222222222222,0.0277777777777778,0.0555555555555556
"496_0","WB0397","WB0397_2012_8_9",496,0,37,0.027027027027027,0.135135135135135,0.243243243243243,0.378378378378378,0.189189189189189,0,0,0.027027027027027,0.108108108108108,0.378378378378378,0.0540540540540541,0.108108108108108,0,0.432432432432432,0.189189189189189,0.135135135135135,0.027027027027027,0.108108108108108,0,0,0.27027027027027,0.0810810810810811,0.162162162162162,0.243243243243243,0.135135135135135,0.108108108108108,0.027027027027027,0,0.648648648648649,0.0810810810810811,0.027027027027027,0.162162162162162,0.135135135135135,0.27027027027027,0.135135135135135,0.324324324324324,0.162162162162162,0.459459459459459,0.972972972972973,0.027027027027027,0,1,0.0810810810810811,0.108108108108108,0.216216216216216,0.405405405405405,0.189189189189189,0.216216216216216,0.432432432432432,0.189189189189189,0.0540540540540541,0,0.027027027027027,0.027027027027027,0.243243243243243,0.162162162162162,0.162162162162162,0.108108108108108,0.513513513513513,0.0540540540540541,0.027027027027027
"497_0","WB0398","WB0398_2012_8_9",497,0,37,0,0.108108108108108,0.243243243243243,0.351351351351351,0.243243243243243,0.027027027027027,0,0.0540540540540541,0.0540540540540541,0.432432432432432,0.0810810810810811,0.0810810810810811,0.027027027027027,0.378378378378378,0.135135135135135,0.162162162162162,0.0540540540540541,0.162162162162162,0.0540540540540541,0,0.27027027027027,0.0540540540540541,0.135135135135135,0.189189189189189,0.162162162162162,0.135135135135135,0.027027027027027,0,0.648648648648649,0.162162162162162,0,0.189189189189189,0.189189189189189,0.243243243243243,0.108108108108108,0.378378378378378,0.135135135135135,0.540540540540541,1,0,0,1,0,0.108108108108108,0.216216216216216,0.486486486486487,0.189189189189189,0.243243243243243,0.459459459459459,0.189189189189189,0.027027027027027,0,0.027027027027027,0.027027027027027,0.162162162162162,0.216216216216216,0.162162162162162,0.108108108108108,0.513513513513513,0,0
